번호,개방자치단체코드,인허가일자,소재지전체주소,사업장명
9242,3130000,1996.1.8,서울특별시 마포구 대흥동 337-41,용강동물병원
9243,3130000,1997.12.13,서울특별시 마포구 노고산동 1-67,디엔씨동물병원
9244,3130000,1998.1.6,서울특별시 마포구 아현동 331-11,월드펫동물병원
9245,3130000,2000.2.11,서울특별시 마포구 합정동 411-18,홍익동물종합병원
9246,3130000,2000.8.31,서울특별시 마포구 망원동 386-2 망원 양경회관,망원동물종합병원
9247,3090000,2002.11.26,서울특별시 도봉구 방학동 665-11번지 2통6반 삼익세라믹아파트 105동 503호,가나동물병원
9248,3080000,1992.8.18,서울특별시 강북구 미아동 734-258 백운M빌딩,삼양동물병원
9249,3080000,1995.9.6,서울특별시 강북구 미아동 98-39번지,중앙동물병원
9250,3080000,1997.8.18,서울특별시 강북구 수유동 47-69,동물병원 위드
9251,3220000,2013.8.18,서울특별시 강남구 청담동 86 5층,이안동물의학센터(청담점)
9252,3080000,1999.1.7,서울특별시 강북구 수유동 319-12 삼흥연립,사랑동물병원
9253,3080000,2002.4.11,서울특별시 강북구 수유동 252-199,현대종합동물병원
9254,3170000,2007.4.5,서울특별시 금천구 독산동 1077-31번지,파랑새동물병원
9255,3150000,2008.6.4,서울특별시 강서구 화곡동 1059-51번지,대한동물병원
9256,3220000,2017.4.5,서울특별시 강남구 대치동 903-12번지 한상빌딩,원동물병원
9257,3220000,2003.7.19,서울특별시 강남구 일원동 684 남경빌딩 1층,서경석동물병원
9258,3220000,2017.7.14,"서울특별시 강남구 신사동 660-7번지 1층,2층",압구정메이트동물병원
9259,3220000,2017.8.17,서울특별시 강남구 역삼동 727-8 1층,24시SNC동물메디컬센터
9260,3220000,2017.9.1,서울특별시 강남구 개포동 1259-4번지 101호,나은동물병원
9261,3190000,2013.3.11,서울특별시 동작구 상도동 486-7,상도힐링동물병원
9262,3190000,2013.7.17,서울특별시 동작구 대방동 401-21,보라매웰종합동물병원
9263,3190000,2014.10.6,서울특별시 동작구 상도동 22-151,지엔동물병원
9264,3190000,2018.1.3,서울특별시 동작구 상도동 27-12 성은빌딩,유케어종합동물병원
9265,3150000,2003.1.15,서울특별시 강서구 가양동 1480-5번지 10통7반 이스타빌1 502호,해맑은동물병원
9266,3220000,2017.9.29,서울특별시 강남구 삼성동 160-21번지 3층,아크리스동물의료센터
9267,3220000,2017.11.10,"서울특별시 강남구 대치동 909-5 1,2층",서울동물의료센터
9268,3220000,2017.12.6,서울특별시 강남구 역삼동 766-20 역삼프라자,24시OK동물병원
9269,3220000,2010.3.11,서울특별시 강남구 논현동 122-20 1층,그레이스 동물병원
9270,3220000,2014.4.4,서울특별시 강남구 청담동 47 노블레스타워,아이윌24시동물병원
9271,3220000,2011.6.28,서울특별시 강남구 논현동 234-26번지 상하빌딩 1층,강남동물병원
9272,3220000,2011.7.27,서울특별시 강남구 삼성동 90-8 스타빌딩,중앙동물메디컬센터
9273,3150000,2002.12.5,서울특별시 강서구 화곡동 425-1번지 8통6반 청구빌라 301호,미래동물병원
9274,3150000,2002.12.5,서울특별시 강서구 염창동 244-26번지,염창제일동물병원
9275,3150000,2002.12.13,서울특별시 강서구 화곡동 772-71번지 신진통상빌딩,서울플러스종합동물병원
9276,3080000,2013.2.22,서울특별시 강북구 미아동 777-3,봉식동물병원
9277,3240000,2010.4.30,,성내동물병원
9278,3130000,2003.12.8,서울특별시 마포구 망원동 378-3,동물사랑동물병원
9279,3080000,2007.10.23,"서울특별시 강북구 미아동 813번지 지층 1-2, 1-3호 110동",삼성동물병원
9280,3080000,2014.2.6,서울특별시 강북구 미아동 839-223번지 1층,스마트 동물병원
9281,3160000,2007.6.8,서울특별시 구로구 구로동 722-4,푸른동물병원
9282,3080000,2004.11.1,서울특별시 강북구 번동 471-1,동물을사랑하는사람들
9283,3080000,2004.12.8,서울특별시 강북구 번동 309번지 덕수빌딩 1층,강북동물병원
9284,3080000,2009.7.7,서울특별시 강북구 수유동 472-268번지 예향교회 1층,보노보노동물병원
9285,3080000,2009.9.25,서울특별시 강북구 미아동 1318번지,호 동물병원
9286,3080000,2010.9.17,서울특별시 강북구 미아동 812번지 래미안트리베라 201동 116호,쿠키동물병원
9287,3130000,2004.6.4,서울특별시 마포구 동교동 174-14,마리동물병원
9288,3240000,2013.3.8,서울특별시 강동구 성내동 446-20 경도빌딩,석동물병원
9289,3150000,2000.6.20,서울특별시 강서구 방화동 259번지 23통8반 대림아파트 208동 801호,SKY동물병원
9290,3150000,2002.12.5,서울특별시 강서구 화곡동 349-23번지 21통2반,용봉동물병원
9291,3150000,2004.2.18,서울특별시 강서구 방화동 53-273번지,하나동물병원
9292,3170000,2007.11.9,서울특별시 금천구 독산동 1150번지 금천롯데캐슬골드파크2차,금나래동물병원
9293,3170000,2008.10.17,서울특별시 금천구 시흥동 262-6번지,노아동물병원
9294,3150000,2017.3.6,서울특별시 강서구 마곡동 747 1014동 103호,마곡나무 동물병원
9295,3150000,2017.6.8,서울특별시 강서구 마곡동 751번지,공감동물병원
9296,3150000,2017.9.8,서울특별시 강서구 화곡동 371-32번지,올스타동물의료센터
9297,3150000,2017.12.20,서울특별시 강서구 화곡동 796-1번지 피앤와이빌딩 3호,하트온동물병원
9298,3150000,2018.3.14,"서울특별시 강서구 염창동 265-23번지 9,10호",서서울동물병원
9299,3150000,1995.5.27,서울특별시 강서구 화곡동 46-236번지,시온동물병원
9300,3150000,2004.2.25,서울특별시 강서구 등촌동 24통7반 우장산롯데캐슬 307동 1003호,24시아프리카동물메디컬센터
9301,3150000,2005.4.26,서울특별시 강서구 방화동 585-1번지 24통8반 대우아파트 204동 306호,와우동물병원
9302,3130000,2005.9.6,서울특별시 마포구 성산동 152-7,행복한 동물병원
9303,3130000,2007.3.14,서울특별시 마포구 도화동 182-6,박창석종합동물병원
9304,3130000,2007.4.18,서울특별시 마포구 상암동 34-46,상암동물병원
9305,3160000,2004.4.10,서울특별시 구로구 개봉동 353-15번지,굿모닝 동물병원
9306,3150000,2006.3.7,서울특별시 강서구 화곡동 345-9번지 12통7반 2층동 202호,세인트동물병원
9307,3170000,2012.6.22,서울특별시 금천구 독산동 102-12번지 9통9반,쿨펫동물병원
9308,3170000,2013.11.27,서울특별시 금천구 독산동 950-3,우리동물메디컬센터
9309,3170000,2016.6.8,서울특별시 금천구 독산동 1023-14번지,독산온동물병원
9310,3240000,2013.5.8,서울특별시 강동구 명일동 345-20 연우빌딩,미드미동물의료센터
9311,3160000,1999.9.6,"서울특별시 구로구 구로동 309-2 지상1층, 지하1층",라라동물의료원
9312,3160000,1999.12.9,서울특별시 구로구 구로동 505-17 유성빌딩,24시 지구촌 동물메디컬 센터
9313,3160000,1999.1.28,서울특별시 구로구 고척동 265-4번지 28통8반,개봉동물병원
9314,3160000,2004.11.24,서울특별시 구로구 개봉동 175-8 청실아파트 상가 211호,한샘동물병원
9315,3170000,2003.7.11,서울특별시 금천구 시흥동 837-37,제일종합동물병원
9316,3160000,2001.5.22,서울특별시 구로구 개봉동 403-144 2층,케이나인종합동물병원
9317,3160000,2003.1.21,서울특별시 구로구 신도림동 337번지 신도림1차푸르지오 101동 139호,신도림동물병원
9318,3240000,2014.4.29,서울특별시 강동구 둔촌동 517-4,Dr.주 동물병원
9319,3240000,2014.5.26,,내품에동물병원
9320,3240000,2015.5.18,서울특별시 강동구 성내동 550-2번지 예원빌딩,가람동물병원
9321,3240000,2015.6.2,,고덕24시 동물병원
9322,3090000,1990.9.19,서울특별시 도봉구 쌍문동 356번지 12통7반 삼익빌라 101동 403호,퓨리나동물병원
9323,3090000,1994.12.23,서울특별시 도봉구 창동 635-42번지 20통1반 건영캐스빌아파트 101동 1201호,신창동물병원
9324,3090000,1995.7.7,서울특별시 도봉구 방학동 664-11번지 15통5반 101호,화신종합동물병원
9325,3090000,1999.5.26,서울특별시 도봉구 창동 568-5번지,한빛동물병원
9326,3240000,2015.6.30,,스마트동물병원 강동암사점
9327,3090000,1999.12.2,서울특별시 도봉구 방학동 653-17,방학동물병원
9328,3160000,2012.12.11,서울특별시 구로구 구로동 501-12번지 진명빌딩,벨라동물병원
9329,3160000,2014.3.3,서울특별시 구로구 천왕동 279-3 골드프라자 201호,안정택동물병원
9330,3160000,2014.8.11,서울특별시 구로구 개봉동 492 개봉푸르지오,24시 명동물메디컬센터
9331,3160000,1993.3.19,서울특별시 구로구 개봉동 403-138,개명동물병원
9332,3160000,1998.11.18,서울특별시 구로구 오류동 48-1,금강종합동물병원
9333,3170000,2005.5.25,서울특별시 금천구 시흥동 909-5번지,은행나무종합동물병원
9334,3150000,2014.3.25,서울특별시 강서구 화곡동 27통5반 동양아파트 108동 2406호,한마음동물병원
9335,3150000,2013.3.27,서울특별시 강서구 화곡동 134번지 8통3반 공원아파트 507호,세명 동물병원
9336,3170000,2007.4.5,서울특별시 금천구 시흥동 838-33번지,조정연동물병원
9337,3170000,2007.4.5,서울특별시 금천구 독산동 193-31번지,그린동물병원
9338,3170000,2007.4.5,서울특별시 금천구 독산동 378-397,금천동물병원
9339,3150000,2014.12.18,서울특별시 강서구 등촌동 658-4,강서YD동물의료센터
9340,3150000,2015.2.9,서울특별시 강서구 마곡동 747 마곡엠밸리10단지 101호,24시 강서 젠틀리동물의료센터
9341,3150000,2015.2.10,서울특별시 강서구 화곡동 29통3반 한화 유로메트로 102동 1501호,미소동물의료센터
9342,3150000,2015.6.3,,공항축산
9343,3150000,2015.8.4,서울특별시 강서구 공항동 28-10,송정동물메디컬센터
9344,3150000,2016.6.7,서울특별시 강서구 내발산동 646번지,우리아이동물메디컬센터
9345,3150000,2016.6.17,서울특별시 강서구 가양동 1480-5번지,고려종합동물병원
9346,3160000,2004.3.16,서울특별시 구로구 고척동 50-95번지,해피동물병원
9347,3150000,2002.12.5,서울특별시 강서구 방화동,황하동물병원
9348,3190000,2001.8.7,서울특별시 동작구 상도동 366-24번지,하나사랑동물병원
9349,3220000,2015.11.3,서울특별시 강남구 청담동 44-15번지,굿모닝동물병원
9350,3220000,2016.1.7,서울특별시 강남구 개포동 1229-11번지 동성빌딩1층,개포별빛동물병원
9351,3160000,2015.12.3,서울특별시 구로구 궁동 170-11 2층,365 마음동물병원
9352,3160000,2016.2.29,서울특별시 구로구 구로동 650-4 SK허브수 B동 205호,허브동물병원
9353,3160000,2018.4.11,서울특별시 구로구 고척동 343 고척 월드메르디앙 109동 5호,드림동물병원
9354,3220000,2009.8.14,"서울특별시 강남구 역삼동 798-20 1층, 2층",예은동물병원
9355,3190000,2002.9.14,서울특별시 동작구 노량진동 246-1번지,디아크동물종합병원
9356,3190000,2003.2.25,서울특별시 동작구 사당동 321-114번지,동물은내친구
9357,3190000,2007.5.22,서울특별시 동작구 사당동 1019-54 오사빌딩 1층,다나동물병원
9358,3190000,2008.1.15,서울특별시 동작구 대방동 395-4,피닉스동물병원
9359,3190000,2010.3.25,서울특별시 동작구 사당동 224-24번지,원동물병원
9360,3160000,1983.10.10,서울특별시 구로구 오류동 33-1 예성라온팰리스 103동 101호,오류동물병원
9361,3160000,1993.12.20,서울특별시 구로구 구로동 152-6,사랑동물병원
9362,3160000,2010.3.17,"서울특별시 구로구 신도림동 432-1 신도림에스케이뷰 101동 103호, 104호",구로종합동물병원
9363,3160000,2011.4.6,서울특별시 구로구 오류동 166-9,캥거루 동물병원
9364,3160000,2011.6.7,서울특별시 구로구 신도림동 337 홈플러스 신도림점 지하1층,아이러브펫동물병원(신도림점)
9365,3220000,2012.6.27,서울특별시 강남구 역삼동 732-26번지,위너스 동물병원
9366,3220000,2012.7.19,서울특별시 강남구 삼성동 119-3번지,마이펫동물의료센터
9367,3220000,2012.8.1,서울특별시 강남구 역삼동 834-66번지,츄츄 동물병원
9368,3190000,2017.3.20,서울특별시 동작구 사당동 248-5번지,나을동물병원
9369,3220000,2012.10.26,서울특별시 강남구 논현동 123-5번지,와이즈24시 동물병원
9370,3220000,2012.11.15,서울특별시 강남구 역삼동 725-15 2층,백산동물병원
9371,3220000,2016.6.3,서울특별시 강남구 청담동 125-12 4층,청담눈초롱안과동물병원
9372,3100000,2005.7.29,서울특별시 노원구 상계동 1265번지 동방미주(아)109-1001,수 동물병원
9373,3100000,2006.1.27,서울특별시 노원구 중계동 413-9 두림빌딩 102호,엘케이동물병원
9374,3100000,2006.2.1,서울특별시 노원구 중계동 525번지 풍림(아) 111-1808,브라운동물병원
9375,3100000,2006.4.7,서울특별시 노원구 상계동 11-410번지 태성빌라 202호,수락 동물병원
9376,3100000,2006.6.28,서울특별시 노원구 공릉동 227-68번지,화랑동물병원
9377,3100000,2007.4.26,서울특별시 노원구 월계동 98-9,유림동물병원
9378,3100000,2008.4.11,서울특별시 노원구 월계동 26-13 석계문고,우솔종합동물병원
9379,3100000,2008.4.22,서울특별시 노원구 상계동 749-10,(주)한빛종합동물병원
9380,3100000,2008.10.10,서울특별시 노원구 중계동 947-16번지 38통5반 3층,웰리스 동물병원
9381,3100000,2008.12.16,서울특별시 노원구 월계동 331-1   번지 신세계이마트 2층,로얄벳 동물병원
9382,3100000,2010.4.20,서울특별시 노원구 상계동 682번지 13통8반 동신아파트 103동 708호,이앤박동물병원
9383,3100000,2010.7.16,서울특별시 노원구 월계동 3-94번지 드림빌 201호,아란종합동물병원
9384,3100000,2011.10.31,서울특별시 노원구 공릉동 494-17번지 영운빌딩 1층,스마일플러스동물병원
9385,3100000,1994.10.10,서울특별시 노원구 중계동 503번지 시영1단지B상가 118호,롯데동물병원
9386,3100000,1998.7.11,서울특별시 노원구 중계동 363번지 대림벽산상가 102호,25시동물병원
9387,3100000,1999.5.21,서울특별시 노원구 상계동 1110번지 42통7반 두산아파트 111동 1107호,은빛동물병원
9388,3220000,2003.4.24,서울특별시 강남구 대치동 898-8번지 1층,주주동물종합병원
9389,3070000,2016.10.6,"서울특별시 성북구 길음동 1285번지 길음뉴타운7단지 두산위브상가 103호, 104호",스마트동물병원 성북길음점
9390,3070000,2016.12.12,서울특별시 성북구 하월곡동 62-4번지,포유동물병원
9391,3070000,2017.9.19,서울특별시 성북구 동소문동6가 237번지,로이동물병원
9392,3070000,2014.5.1,서울특별시 성북구 길음동 1284번지 길음뉴타운 제상가비동 제지2층 25호,카카오 N 동물병원
9393,3070000,2014.7.24,서울특별시 성북구 길음동 1163,강북 24시 N 동물의료센터
9394,3070000,2015.8.4,서울특별시 성북구 하월곡동 76-16,넬 동물의료센터
9395,3070000,2016.2.24,서울특별시 성북구 성북동 155-15번지 1층,앙리동물병원
9396,3040000,2004.9.7,서울특별시 광진구 구의동 53-9번지,아차산동물병원
9397,3020000,2002.12.23,"서울특별시 용산구 보광동 259-1번지 용호빌딩 202호, 203호",21세기동물병원
9398,3020000,2002.12.27,서울특별시 용산구 한남동 642-4번지,한남동물병원
9399,3020000,2002.12.27,서울특별시 용산구 원효로2가 84-10번지 신영빌딩,열린동물종합병원
9400,3020000,2015.2.6,"서울특별시 용산구 원효로1가 133-3 리첸시아 용산 B동 113,114호",좋아서하는 동물병원
9401,3020000,2011.1.31,서울특별시 용산구 효창동 79-1번지 지상1층,펫동물병원
9402,3020000,2011.3.15,서울특별시 용산구 이촌동 300-23 한강맨션상가 105호,(주)이상윤동물병원
9403,3020000,2011.8.19,서울특별시 용산구 산천동 93-1번지,차오름동물병원
9404,3020000,2003.8.1,서울특별시 용산구 용산동2가 45-7,한사랑동물병원
9405,3020000,2002.12.30,서울특별시 용산구 용문동 25-36,원효종합동물병원
9406,3020000,2012.1.2,서울특별시 용산구 한남동 707-36번지 한남프라자 2층,달래동물의료센터
9407,3020000,2012.1.18,서울특별시 용산구 보광동 80-11번지,보광동물병원
9408,3020000,2012.3.7,서울특별시 용산구 산천동 202번지 삼성테마트 119호,민트동물병원
9409,3020000,2012.6.20,"서울특별시 용산구 이태원동 531 지상1,2층",이태원동물병원
9410,3020000,2013.10.28,서울특별시 용산구 용산동2가 45-1번지 106호,퍼스동물병원
9411,3020000,2016.10.21,서울특별시 용산구 용산동5가 24번지 파크타워 지하1층 비21호,바다동물병원(Bada Animal Hospital)
9412,3020000,2016.12.15,서울특별시 용산구 이촌동 302-88 지상1층 101호,24시 시유동물메디컬센터
9413,3020000,2017.3.8,서울특별시 용산구 이촌동 300-23번지 한강맨션 11동 102호,베이동물병원
9414,3020000,2017.9.26,서울특별시 용산구 한남동 29-6 아이리스프라자 지상3층,더힐동물의료센터
9415,3020000,2018.5.14,서울특별시 용산구 한강로3가 63-389 용산시티파크1단지 101동 101호,워너비동물병원 용산점
9416,3020000,2009.4.15,"서울특별시 용산구 이촌동 301-263 렉스상가 8-1,8-2호",금강동물병원
9417,3020000,2009.5.1,서울특별시 용산구 이태원동 225-93번지,라온동물병원
9418,3020000,2010.10.29,서울특별시 용산구 후암동 244-11,아프리카동물병원
9419,3020000,2011.1.26,서울특별시 용산구 원효로1가 133-3번지 리첸시아 용산 A동 106호,엉클장동물병원
9420,3020000,2005.6.24,서울특별시 용산구 이태원동 21-1 태광빌딩 1층,청화종합동물병원
9421,3020000,2005.11.4,서울특별시 용산구 한남동 653-26번지,펫토이동물병원
9422,3020000,2002.12.23,서울특별시 용산구 후암동 63-1번지 지상1층,남산동물병원
9423,3020000,2002.12.23,서울특별시 용산구 효창동 70-11번지,효창동물병원
9424,3230000,2015.7.1,서울특별시 송파구 풍납동 257-95,청담동물병원
9425,3230000,2015.12.2,서울특별시 송파구 문정동 620 송파 푸르지오시티,키다리동물병원
9426,3000000,2001.12.11,서울특별시 종로구 창신동 80-1,해동물병원
9427,3000000,2002.10.25,서울특별시 종로구 홍지동 127-7번지 5통5반 지층 3호,북악동물병원
9428,3120000,2009.5.12,서울특별시 서대문구 북가좌동 333-7번지 302호,초콜릿종합동물병원
9429,3120000,2011.8.30,서울특별시 서대문구 남가좌동 338-39번지,한스동물병원
9430,3120000,2011.10.18,서울특별시 서대문구 북가좌동 304-29,가재울봉쥬르동물병원
9431,3120000,2012.5.15,서울특별시 서대문구 북가좌동 306-21번지,두리틀동물병원
9432,3230000,1990.8.8,서울특별시 송파구 오금동 39-1,이재풍동물병원
9433,3230000,1991.2.18,서울특별시 송파구 가락동 190-6 무영빌딩,영국동물병원
9434,3180000,2018.6.22,서울특별시 영등포구 양평동1가 28-3,24시 수 동물메디컬센터
9435,3000000,2006.3.27,서울특별시 종로구 홍지동 126-8,올리브동물병원
9436,3000000,2008.3.6,서울특별시 종로구 숭인동 52-8번지,우리동물병원
9437,3000000,2009.7.8,서울특별시 종로구 내자동 125-3번지,누리봄동물병원
9438,3000000,2016.2.11,서울특별시 종로구 통인동 147-7 씨에스코즈빌,광화문동물병원
9439,3000000,2017.11.16,서울특별시 종로구 홍파동 42-13 경희궁자이 2단지 상가동 2229호,경희궁 바른 동물병원
9440,3230000,2004.2.3,서울특별시 송파구 가락동 175-14 연암빌딩,에버펫 동물병원
9441,3230000,2004.10.13,서울특별시 송파구 송파동 146-6,송이종합동물병원
9442,3120000,2018.6.1,서울특별시 서대문구 북가좌동 300-2,위드 동물병원
9443,3230000,2016.6.21,서울특별시 송파구 문정동 85 어은회관,송파바로동물병원
9444,3230000,2016.6.29,서울특별시 송파구 문정동 57-3,송파스마일동물병원
9445,3230000,2016.9.9,서울특별시 송파구 거여동 290-3 우토 파크빌딩,마루동물병원
9446,3180000,2000.5.19,서울특별시 영등포구 신길동 95-39번지,참 동물병원
9447,3180000,2001.6.15,서울특별시 영등포구 신길동 232-15,우신종합동물병원
9448,3180000,2017.2.16,"서울특별시 영등포구 당산동5가 11-30 1,2층",이든동물의료센터
9449,3180000,2017.5.22,서울특별시 영등포구 신길동 2039 상가동 C119호,신길 온동물병원
9450,3230000,2017.8.14,서울특별시 송파구 송파동 135-2,송파원동물병원
9451,3230000,2018.2.12,서울특별시 송파구 잠실동 242-4 리치빌딩 1층,신천동물병원
9452,3230000,2018.2.12,서울특별시 송파구 문정동 624 송파아이파크 1동 E204호,송파데일리동물병원
9453,3230000,2018.4.13,"서울특별시 송파구 장지동 881-5 에스비트램스퀘어 203,204호",위례S동물의료센터
9454,3230000,2018.7.2,서울특별시 송파구 석촌동 15 제우빌딩 2층 202호,닥터캣 고양이병원
9455,3230000,2011.10.12,서울특별시 송파구 오금동 17 왕천빌딩 1층,유앤동물의료원
9456,3230000,2012.4.16,서울특별시 송파구 석촌동 217 달성빌딩,이룸동물병원
9457,3230000,2012.8.14,"서울특별시 송파구 잠실동 22-6 리센츠상가 1층 C13,C14호",리센츠 스타 동물병원
9458,3230000,2013.5.15,서울특별시 송파구 잠실동 175-6 J타워 202호,24시잠실ON동물의료센터
9459,3230000,2013.7.23,"서울특별시 송파구 신천동 11 장미c상가 내제2층 203호, 내제2층 204동 3호",킴리동물병원
9460,3230000,2013.12.31,서울특별시 송파구 석촌동 174-12 청호빌딩 1층 2호,석촌동물병원
9461,3230000,2014.5.21,서울특별시 송파구 석촌동 2-9 금보 1층,잠실베스트동물메디컬센터
9462,3230000,2014.6.11,서울특별시 송파구 문정동 4-2 성해아파트상가 1층,문정탑동물병원
9463,3230000,2014.9.1,서울특별시 송파구 삼전동 22-6 1층,행복한 우리아이 동물병원
9464,3000000,1995.9.5,서울특별시 종로구 명륜2가 5-99번지 1통3반 방산빌라 402호,대학로동물병원
9465,3000000,1999.4.23,서울특별시 종로구 평창동 158-1 글로리아타운,월드펫동물병원
9466,3180000,2014.2.14,서울특별시 영등포구 영등포동8가 72 미소로,미소로동물병원
9467,3230000,1991.3.30,서울특별시 송파구 잠실동 175-12 올림픽타워 101호,희망종합동물병원
9468,3230000,1991.4.26,서울특별시 송파구 거여동 562-4,노아동물병원
9469,3230000,1993.7.13,서울특별시 송파구 거여동 133-77 흥일빌딩,오주동물병원
9470,3230000,1993.7.2,서울특별시 송파구 방이동 124-8 남양빌딩,페토피아종합동물병원
9471,3230000,1994.6.29,서울특별시 송파구 오금동 120-7,김민재동물병원
9472,3120000,2015.8.5,서울특별시 서대문구 냉천동 195번지,독립문동물병원
9473,3120000,2015.11.27,서울특별시 서대문구 남가좌동 124-1번지,어울림동물병원
9474,3120000,2015.12.9,서울특별시 서대문구 남가좌동 369-10,오즈동물병원
9475,3230000,1997.3.15,서울특별시 송파구 잠실동 234-17 성선빌딩,위드펫종합동물병원
9476,3120000,2017.5.19,서울특별시 서대문구 남가좌동 385번지 DMC파크뷰자이,강앤정 동물병원
9477,3120000,2018.4.26,서울특별시 서대문구 연희동 135-9번지 내풍빌딩,에이플러스 동물병원
9478,3230000,2001.6.21,서울특별시 송파구 송파동 97-14,송파동물의료센터
9479,3180000,2016.3.3,서울특별시 영등포구 영등포동 423-44 1층,경인동물의료센터
9480,3180000,2016.10.27,서울특별시 영등포구 신길동 162-10번지,아람동물병원
9481,3180000,2017.2.7,서울특별시 영등포구 여의도동 53-3번지 미라클빌딩 4층,여의도 동물병원
9482,3180000,2010.6.23,서울특별시 영등포구 신길동 4824,유석동물병원
9483,3180000,2011.3.14,서울특별시 영등포구 여의도동 47 여의도자이,I-pet 동물병원
9484,3180000,2012.2.23,서울특별시 영등포구 대림동 776-2번지,왈츠동물병원
9485,3180000,2012.11.26,서울특별시 영등포구 문래동3가 55-3번지 4층,도그플러스동물병원
9486,3180000,2013.1.3,서울특별시 영등포구 당산동1가 40-18번지,영등포동물병원
9487,3180000,2013.8.12,서울특별시 영등포구 신길동 100-12번지 중양빌딩,한가람동물의료센터
9488,3230000,2004.11.22,서울특별시 송파구 풍납동 403-9 웅산빌딩,씨밀레동물병원
9489,3230000,2006.1.25,서울특별시 송파구 송파동 58-4 레이크 해모로 105호,호수동물병원
9490,3120000,1994.3.24,서울특별시 서대문구 북가좌동 308-1번지,가좌동물병원
9491,3120000,1996.7.10,서울특별시 서대문구 홍은동 398-9,백년동물병원
9492,3120000,1997.1.10,서울특별시 서대문구 홍제동 103-6번지,한솔동물병원
9493,3120000,1997.2.12,서울특별시 서대문구 북아현동 126-12번지,북아현동물병원
9494,3120000,2002.12.24,서울특별시 서대문구 홍제동 330-54번지,홍제동물병원
9495,3070000,2003.1.30,서울특별시 성북구 동소문동5가 8-1번지,드림동물병원
9496,3010000,1995.8.2,서울특별시 중구 충무로4가 93-1,대한동물병원
9497,3070000,2010.2.11,서울특별시 성북구 석관동 332-23번지,태양 동물병원
9498,3070000,2010.4.14,서울특별시 성북구 종암동 86-1번지,쓰담쓰담 동물병원
9499,3070000,2013.5.7,서울특별시 성북구 하월곡동 88-677번지,호담동물병원
9500,3070000,2014.1.7,서울특별시 성북구 장위동 319번지 꿈의숲코오롱하늘채아파트 105동 112호,꿈의숲동물병원
9501,3070000,2014.4.2,서울특별시 성북구 하월곡동 46-73 코업스타클래스 1층,도담도담동물병원
9502,3180000,2004.5.4,서울특별시 영등포구 영등포동7가 64-48번지,서울동물병원
9503,3230000,2008.3.7,서울특별시 송파구 신천동 11-4 잠실 푸르지오 월드마크 상가 207호,더 샵 동물메디컬센터
9504,3210000,2001.12.17,서울특별시 서초구 방배동 811-11 지상1층,방배한강동물병원
9505,3070000,2003.5.12,서울특별시 성북구 길음동 1276번지,길음동물병원
9506,3070000,2005.8.30,서울특별시 성북구 장위동 64-124번지,행복한동물병원
9507,3230000,2007.3.16,서울특별시 송파구 삼전동 22-1 유시에셋,잠실준25시동물병원
9508,3230000,2007.5.17,서울특별시 송파구 가락동 87-1 MOXENHOUSE,쿨독동물병원
9509,3010000,2002.8.10,서울특별시 중구 신당동 844 남산타운,남산동물병원
9510,3010000,2001.12.26,서울특별시 중구 신당동 368-19,미래지동물의료센터
9511,3230000,2009.3.24,서울특별시 송파구 마천동 161-2,두리동물병원
9512,3230000,2009.7.14,서울특별시 송파구 신천동 17 파크리오상가 36호,리오동물병원
9513,3230000,2009.12.2,서울특별시 송파구 가락동 137-3 현대빌리지,에코동물병원
9514,3230000,2010.7.16,서울특별시 송파구 방이동 181 태평양파크빌라트,스킨앤이어동물병원
9515,3230000,2011.1.7,"서울특별시 송파구 잠실동 19-9 잠실파인애플상가 A동 2층 9,10호",연 동물병원
9516,3230000,2014.12.15,서울특별시 송파구 잠실동 222-6 그린빌딩 1층,꿈이크는 동물병원
9517,3230000,2015.6.12,서울특별시 송파구 거여동 20-5 정림빌딩 1층,온마음 동물메디컬센터
9518,3230000,1999.1.8,서울특별시 송파구 방이동 226-7 건양빌딩,가락종합동물병원
9519,3230000,1999.7.13,서울특별시 송파구 삼전동 132-12 신일빌딩,하트동물메디컬센터
9520,3230000,2002.2.15,서울특별시 송파구 거여동 202-180 송파시그니처롯데캐슬,동물의왕국동물병원
9521,3230000,2002.5.1,서울특별시 송파구 오금동 17-2 우일빌딩,늘푸른동물병원
9522,3230000,2002.9.16,서울특별시 송파구 삼전동 5-3 남관빌딩,25시동물의료센터
9523,3230000,2002.9.16,서울특별시 송파구 송파동 96-6 창영빌딩,잠실종합동물병원
9524,3230000,2003.1.21,서울특별시 송파구 문정동 150-2 문정프라자,펫가든동물병원
9525,3180000,2006.3.6,서울특별시 영등포구 양평동2가 1-1 신동아하이팰리스,애드펫동물병원
9526,3180000,2007.6.27,서울특별시 영등포구 당산동5가 11-33 당산디오빌,디오빌 동물병원
9527,3180000,2007.11.9,서울특별시 영등포구 여의도동 42 한양아파트,Dr.수동물병원
9528,3230000,2003.5.7,서울특별시 송파구 오금동 3번지,준동물병원
9529,3180000,2010.4.22,서울특별시 영등포구 신길동 214-55,온누리 종합동물병원
9530,3070000,2006.7.28,서울특별시 성북구 종암동 68-1,미소동물병원
9531,3070000,2007.3.29,서울특별시 성북구 석관동 268-11번지,중앙동물병원
9532,3070000,2007.6.28,서울특별시 성북구 하월곡동 16-7번지,비비펫 동물병원
9533,3070000,2007.8.13,서울특별시 성북구 정릉동 285-4 정호빌딩,보성통증동물병원
